payment_id,order_id,payment_method,payment_date,amount
12178,12178,Bank Transfer,2022-09-25,109454
12179,12179,Bank Transfer,2021-08-19,83402
12181,12181,Bank Transfer,2021-07-10,119214
12182,12182,Bank Transfer,2022-10-28,72918
12185,12185,Digital Wallet,2022-01-17,122967
12189,12189,Bank Transfer,2022-07-08,106702
12192,12192,Bank Transfer,2022-07-11,27366
12193,12193,Cash on Delivery,2021-08-17,69048
12201,12201,Cash on Delivery,2022-06-16,142624
12203,12203,Bank Transfer,2022-11-15,41864
12205,12205,Cash on Delivery,2023-04-11,80302
12208,12208,Cash on Delivery,2023-04-06,7385
12213,12213,Bank Transfer,2022-04-21,5144
12215,12215,Cash on Delivery,2021-11-25,22434
12216,12216,Cash on Delivery,2023-02-01,61433
12217,12217,Digital Wallet,2023-03-02,10266
12220,12220,Cash on Delivery,2021-08-07,88954
12226,12226,Bank Transfer,2022-05-17,119144
12227,12227,Bank Transfer,2023-05-12,136116
12228,12228,Cash on Delivery,2022-12-03,146385
12230,12230,Digital Wallet,2022-04-23,10453
12234,12234,Cash on Delivery,2021-05-21,116165
12236,12236,Digital Wallet,2021-05-13,2003
12237,12237,Bank Transfer,2021-05-28,79073
12244,12244,Cash on Delivery,2023-05-05,142375
12248,12248,Digital Wallet,2021-05-13,41066
12252,12252,Cash on Delivery,2021-01-24,81609
12260,12260,Digital Wallet,2023-03-10,102177
12267,12267,Bank Transfer,2021-02-19,95162
12270,12270,Bank Transfer,2022-11-27,5267
12271,12271,Bank Transfer,2021-01-25,147768
12273,12273,Bank Transfer,2021-11-07,145741
12280,12280,Cash on Delivery,2021-02-20,92510
12281,12281,Cash on Delivery,2021-10-28,113972
12285,12285,Digital Wallet,2022-06-26,12518
12287,12287,Bank Transfer,2021-12-26,112819
12288,12288,Digital Wallet,2022-02-21,106107
12291,12291,Digital Wallet,2022-03-12,142612
12293,12293,Bank Transfer,2021-03-27,40158
12302,12302,Digital Wallet,2022-09-09,133445
12303,12303,Cash on Delivery,2021-09-04,53976
12309,12309,Bank Transfer,2023-06-19,130049
12310,12310,Bank Transfer,2022-10-03,73208
12311,12311,Cash on Delivery,2023-03-07,116968
12315,12315,Digital Wallet,2022-01-20,86992
12320,12320,Digital Wallet,2022-09-14,56237
12324,12324,Bank Transfer,2023-06-07,53958
12331,12331,Bank Transfer,2022-08-12,66066
12344,12344,Digital Wallet,2022-04-27,131618
12345,12345,Bank Transfer,2022-06-28,24895
12347,12347,Digital Wallet,2021-12-26,60714
12354,12354,Cash on Delivery,2023-02-11,122814
12355,12355,Digital Wallet,2022-08-26,18198
12361,12361,Digital Wallet,2023-05-16,117382
12364,12364,Cash on Delivery,2022-08-12,139390
12366,12366,Cash on Delivery,2023-01-22,46503
12368,12368,Cash on Delivery,2022-05-12,107819
12371,12371,Digital Wallet,2021-10-06,121331
12373,12373,Bank Transfer,2021-02-26,116706
12374,12374,Digital Wallet,2023-02-07,138814
12380,12380,Digital Wallet,2022-10-08,99238
12385,12385,Cash on Delivery,2021-08-04,39026
12389,12389,Bank Transfer,2021-08-09,68805
12396,12396,Cash on Delivery,2021-10-07,73035
12403,12403,Digital Wallet,2022-07-08,80068
12413,12413,Bank Transfer,2022-08-01,63740
12416,12416,Bank Transfer,2021-12-08,141250
12417,12417,Bank Transfer,2023-04-03,41394
12418,12418,Digital Wallet,2022-09-14,112819
12419,12419,Cash on Delivery,2021-02-06,18106
12420,12420,Cash on Delivery,2022-09-13,29619
12422,12422,Cash on Delivery,2022-06-27,59617
12424,12424,Digital Wallet,2021-08-02,56218
12425,12425,Digital Wallet,2022-11-17,80861
12426,12426,Cash on Delivery,2022-06-21,67599
12429,12429,Bank Transfer,2021-01-19,92341
12431,12431,Digital Wallet,2021-08-26,40263
12440,12440,Digital Wallet,2021-09-27,79499
12441,12441,Digital Wallet,2021-03-11,69470
12443,12443,Digital Wallet,2022-09-06,143692
12445,12445,Cash on Delivery,2021-12-24,58929
12446,12446,Bank Transfer,2022-11-01,131503
12447,12447,Bank Transfer,2023-04-10,29552
12452,12452,Cash on Delivery,2021-06-07,27376
12453,12453,Cash on Delivery,2021-10-25,109920
12454,12454,Bank Transfer,2022-11-23,25245
12461,12461,Cash on Delivery,2023-01-23,89532
12464,12464,Bank Transfer,2023-03-21,144899
12466,12466,Cash on Delivery,2023-04-14,113482
12469,12469,Digital Wallet,2021-07-22,91444
12476,12476,Bank Transfer,2022-08-27,142103
12479,12479,Cash on Delivery,2021-03-23,132641
12487,12487,Digital Wallet,2021-11-18,120176
12489,12489,Cash on Delivery,2022-05-13,129492
12491,12491,Cash on Delivery,2021-05-25,12842
12493,12493,Bank Transfer,2022-12-23,97053
12494,12494,Digital Wallet,2023-04-06,94649
12495,12495,Digital Wallet,2021-03-12,16082
12498,12498,Bank Transfer,2022-04-13,122092
12500,12500,Digital Wallet,2022-06-26,49794
12503,12503,Digital Wallet,2021-01-31,140929
12506,12506,Digital Wallet,2021-02-01,121092
12509,12509,Bank Transfer,2023-06-16,18750
12510,12510,Bank Transfer,2022-05-04,53207
12515,12515,Bank Transfer,2022-03-01,104219
12516,12516,Cash on Delivery,2021-08-27,66709
12521,12521,Cash on Delivery,2021-03-27,105159
12525,12525,Cash on Delivery,2023-06-05,117457
12526,12526,Bank Transfer,2021-01-16,99949
12527,12527,Cash on Delivery,2021-03-21,41385
12532,12532,Digital Wallet,2023-05-26,131054
12534,12534,Bank Transfer,2023-01-10,18941
12537,12537,Cash on Delivery,2023-03-17,104439
12538,12538,Digital Wallet,2021-12-14,23244
12542,12542,Bank Transfer,2021-03-01,142130
12550,12550,Cash on Delivery,2021-12-25,24611
12551,12551,Cash on Delivery,2021-06-23,115924
12555,12555,Bank Transfer,2022-03-01,72433
12559,12559,Cash on Delivery,2023-03-24,6827
12561,12561,Bank Transfer,2022-01-27,80935
12562,12562,Cash on Delivery,2022-07-24,52101
12565,12565,Bank Transfer,2022-07-25,34763
12570,12570,Digital Wallet,2023-02-04,7646
12571,12571,Bank Transfer,2023-02-24,107048
12581,12581,Cash on Delivery,2021-09-18,40528
12584,12584,Digital Wallet,2023-06-15,130221
12590,12590,Bank Transfer,2022-04-29,138309
12593,12593,Digital Wallet,2022-12-01,2625
12594,12594,Bank Transfer,2021-09-15,6853
12595,12595,Cash on Delivery,2023-03-14,10278
12596,12596,Bank Transfer,2021-02-08,21919
12597,12597,Digital Wallet,2022-03-19,65286
12599,12599,Digital Wallet,2023-02-15,9350
12600,12600,Cash on Delivery,2021-01-07,96338
12604,12604,Cash on Delivery,2022-03-24,79280
12606,12606,Bank Transfer,2022-05-09,51857
12608,12608,Bank Transfer,2022-12-06,52249
12609,12609,Digital Wallet,2023-01-14,12998
12610,12610,Bank Transfer,2022-07-21,758
12611,12611,Cash on Delivery,2022-08-24,132021
12612,12612,Cash on Delivery,2021-07-30,24385
12613,12613,Digital Wallet,2023-03-26,139503
12614,12614,Bank Transfer,2022-01-07,111326
12617,12617,Cash on Delivery,2021-08-16,88368
12621,12621,Cash on Delivery,2021-04-15,16294
12627,12627,Cash on Delivery,2021-04-03,60750
12630,12630,Cash on Delivery,2022-03-01,25443
12632,12632,Bank Transfer,2021-02-09,93461
12634,12634,Digital Wallet,2023-03-23,124538
12636,12636,Bank Transfer,2023-01-05,52151
12637,12637,Cash on Delivery,2023-01-06,124448
12638,12638,Bank Transfer,2021-03-05,11883
12640,12640,Bank Transfer,2022-09-30,124062
12642,12642,Cash on Delivery,2022-01-23,119267
12646,12646,Cash on Delivery,2022-01-31,74045
12649,12649,Digital Wallet,2022-05-15,139618
12650,12650,Cash on Delivery,2023-04-09,47063
12652,12652,Cash on Delivery,2022-01-04,56625
12657,12657,Digital Wallet,2022-05-25,11334
12659,12659,Cash on Delivery,2021-05-01,7552
12660,12660,Bank Transfer,2022-10-18,95884
12664,12664,Cash on Delivery,2021-08-25,142187
12674,12674,Cash on Delivery,2022-09-18,128259
12677,12677,Cash on Delivery,2021-01-16,3533
12679,12679,Cash on Delivery,2021-01-25,93412
12681,12681,Bank Transfer,2021-04-27,87313
12682,12682,Digital Wallet,2022-12-04,26516
12683,12683,Bank Transfer,2022-10-08,144700
12686,12686,Digital Wallet,2022-05-09,148871
12687,12687,Digital Wallet,2022-06-05,15816
12688,12688,Bank Transfer,2021-10-17,56748
12689,12689,Digital Wallet,2021-11-11,42431
12692,12692,Cash on Delivery,2022-04-01,72037
12693,12693,Cash on Delivery,2021-11-19,136587
12697,12697,Cash on Delivery,2021-04-30,94256
12699,12699,Bank Transfer,2021-03-24,75135
12708,12708,Digital Wallet,2021-05-11,4021
12713,12713,Digital Wallet,2021-08-10,74316
12717,12717,Cash on Delivery,2022-04-04,63578
12721,12721,Cash on Delivery,2023-05-22,117786
12724,12724,Bank Transfer,2022-02-26,88135
12725,12725,Digital Wallet,2021-03-24,42610
12726,12726,Cash on Delivery,2023-04-30,95128
12727,12727,Digital Wallet,2022-05-04,15286
12730,12730,Bank Transfer,2022-07-03,45054
12739,12739,Digital Wallet,2022-01-12,118974
12745,12745,Cash on Delivery,2023-03-11,49665
12746,12746,Digital Wallet,2022-11-21,126080
12747,12747,Cash on Delivery,2021-07-23,133069
12748,12748,Digital Wallet,2021-06-09,83994
12749,12749,Cash on Delivery,2023-04-13,55948
12752,12752,Digital Wallet,2022-01-31,24943
12753,12753,Cash on Delivery,2021-11-29,8706
12754,12754,Digital Wallet,2022-05-23,57018
12755,12755,Cash on Delivery,2021-01-06,106436
12760,12760,Bank Transfer,2022-02-03,132457
12765,12765,Cash on Delivery,2022-01-01,51969
12768,12768,Bank Transfer,2021-05-31,100688
12769,12769,Bank Transfer,2023-05-25,61652
12770,12770,Cash on Delivery,2022-04-17,67439
12773,12773,Digital Wallet,2022-05-27,99024
12774,12774,Cash on Delivery,2022-01-06,97672
12776,12776,Digital Wallet,2021-04-17,99559
12778,12778,Cash on Delivery,2023-05-10,130951
12785,12785,Bank Transfer,2021-03-06,15606
12786,12786,Cash on Delivery,2022-08-26,121041
12787,12787,Digital Wallet,2023-01-15,11039
12791,12791,Cash on Delivery,2023-03-06,85659
12792,12792,Cash on Delivery,2022-09-04,131581
12796,12796,Cash on Delivery,2022-03-30,92089
12797,12797,Cash on Delivery,2021-05-07,139794
12803,12803,Bank Transfer,2022-08-11,120343
12804,12804,Digital Wallet,2022-07-01,27906
12808,12808,Bank Transfer,2022-02-01,73172
12809,12809,Digital Wallet,2021-04-13,77189
12813,12813,Digital Wallet,2021-11-01,21496
12821,12821,Bank Transfer,2022-03-26,46401
12824,12824,Digital Wallet,2021-10-22,87748
12829,12829,Cash on Delivery,2021-10-18,89190
12831,12831,Cash on Delivery,2022-02-02,53289
12834,12834,Digital Wallet,2021-09-10,15384
12836,12836,Bank Transfer,2022-04-06,50469
12840,12840,Digital Wallet,2023-04-25,30526
12842,12842,Cash on Delivery,2021-09-17,50456
12845,12845,Cash on Delivery,2021-05-23,20681
12849,12849,Digital Wallet,2022-10-09,111331
12853,12853,Digital Wallet,2022-04-11,8791
12860,12860,Cash on Delivery,2021-04-17,46833
12863,12863,Bank Transfer,2022-06-23,13129
12864,12864,Bank Transfer,2022-09-23,120913
12871,12871,Bank Transfer,2021-03-30,120295
12878,12878,Cash on Delivery,2022-05-08,24222
12880,12880,Cash on Delivery,2021-02-02,22724
12883,12883,Cash on Delivery,2022-10-14,33912
12886,12886,Digital Wallet,2022-08-04,114354
12892,12892,Digital Wallet,2021-02-09,40098
12897,12897,Digital Wallet,2023-04-04,21018
12901,12901,Cash on Delivery,2022-12-04,81521
12902,12902,Cash on Delivery,2022-05-27,112261
12905,12905,Digital Wallet,2021-04-19,64850
12908,12908,Bank Transfer,2023-02-09,5635
12912,12912,Bank Transfer,2022-01-02,66897
12918,12918,Cash on Delivery,2021-12-13,57069
12934,12934,Bank Transfer,2023-02-21,31339
12935,12935,Cash on Delivery,2023-04-06,35990
12938,12938,Bank Transfer,2022-10-05,74085
12941,12941,Digital Wallet,2021-08-21,25587
12954,12954,Digital Wallet,2021-01-23,75793
12960,12960,Bank Transfer,2021-05-15,106228
12961,12961,Bank Transfer,2022-05-30,112931
12964,12964,Digital Wallet,2023-06-07,24499
12968,12968,Digital Wallet,2022-08-05,4459
12972,12972,Cash on Delivery,2022-10-29,87388
12973,12973,Digital Wallet,2021-10-21,109277
12974,12974,Digital Wallet,2021-10-09,22817
12975,12975,Bank Transfer,2022-12-10,88862
12976,12976,Digital Wallet,2023-03-02,104847
12988,12988,Cash on Delivery,2023-03-25,43749
12996,12996,Bank Transfer,2022-01-14,140461
13004,13004,Digital Wallet,2022-04-09,32291
13006,13006,Digital Wallet,2022-06-22,25330
13013,13013,Cash on Delivery,2023-05-06,41419
13014,13014,Digital Wallet,2022-08-03,95827
13016,13016,Digital Wallet,2021-10-02,97851
13020,13020,Digital Wallet,2022-06-24,26899
13021,13021,Cash on Delivery,2023-04-08,92705
13022,13022,Bank Transfer,2021-01-19,120499
13025,13025,Bank Transfer,2021-11-18,12904
13029,13029,Cash on Delivery,2023-01-23,53944
13030,13030,Cash on Delivery,2021-07-29,92085
13031,13031,Bank Transfer,2022-08-11,15088
13038,13038,Digital Wallet,2021-05-26,123501
13039,13039,Bank Transfer,2023-04-02,104637
13043,13043,Digital Wallet,2021-02-27,49188
13045,13045,Cash on Delivery,2021-11-30,92501
13046,13046,Bank Transfer,2022-10-30,19003
13047,13047,Cash on Delivery,2021-07-17,95272
13048,13048,Digital Wallet,2021-12-05,116422
13050,13050,Bank Transfer,2021-08-02,124452
13057,13057,Digital Wallet,2021-11-21,19239
13060,13060,Digital Wallet,2023-02-17,34069
13061,13061,Digital Wallet,2022-05-19,128161
13063,13063,Cash on Delivery,2022-09-10,12860
13066,13066,Digital Wallet,2021-10-02,17571
13071,13071,Digital Wallet,2022-11-17,124968
13072,13072,Digital Wallet,2021-10-12,33563
13073,13073,Digital Wallet,2023-01-04,102481
13076,13076,Bank Transfer,2023-05-25,52663
13080,13080,Digital Wallet,2022-07-09,79298
13082,13082,Digital Wallet,2023-03-21,53356
13086,13086,Digital Wallet,2022-08-16,22731
13091,13091,Cash on Delivery,2023-03-27,83053
13094,13094,Cash on Delivery,2021-10-06,51349
13095,13095,Bank Transfer,2021-01-02,22098
13104,13104,Cash on Delivery,2023-02-22,27379
13108,13108,Digital Wallet,2021-09-05,91078
13112,13112,Cash on Delivery,2022-10-14,100984
13113,13113,Cash on Delivery,2023-05-08,81913
13116,13116,Cash on Delivery,2023-05-07,88191
13124,13124,Digital Wallet,2022-05-06,87091
13133,13133,Cash on Delivery,2022-11-22,34143
13137,13137,Cash on Delivery,2022-11-21,76174
13139,13139,Cash on Delivery,2023-04-28,48306
13141,13141,Bank Transfer,2021-08-13,110957
13146,13146,Digital Wallet,2021-09-20,43348
13151,13151,Bank Transfer,2022-05-30,44493
13152,13152,Cash on Delivery,2021-01-13,110984
13156,13156,Digital Wallet,2021-12-30,18415
13157,13157,Digital Wallet,2023-04-12,6159
13163,13163,Digital Wallet,2022-07-03,1958
13166,13166,Digital Wallet,2022-10-19,68783
13170,13170,Cash on Delivery,2022-11-11,95261
13172,13172,Cash on Delivery,2022-10-17,121335
13173,13173,Cash on Delivery,2022-07-06,59383
13175,13175,Bank Transfer,2022-01-09,89189
13176,13176,Digital Wallet,2023-01-15,43934
13179,13179,Bank Transfer,2022-09-01,116275
13184,13184,Digital Wallet,2022-09-12,132257
13186,13186,Cash on Delivery,2022-08-02,149974
13189,13189,Bank Transfer,2021-02-25,65083
13193,13193,Bank Transfer,2023-05-31,5534
13195,13195,Bank Transfer,2021-04-09,76135
13198,13198,Bank Transfer,2021-06-17,39736
13200,13200,Bank Transfer,2022-07-25,9117
13202,13202,Digital Wallet,2022-07-22,21484
13203,13203,Cash on Delivery,2022-11-26,65138
13208,13208,Cash on Delivery,2021-02-04,71636
13209,13209,Cash on Delivery,2021-07-22,33078
13214,13214,Cash on Delivery,2021-07-02,100974
13219,13219,Digital Wallet,2021-08-05,58369
13221,13221,Bank Transfer,2021-02-08,9014
13233,13233,Cash on Delivery,2021-04-04,20862
13234,13234,Digital Wallet,2022-10-11,86729
13237,13237,Bank Transfer,2021-10-11,106793
13238,13238,Cash on Delivery,2023-06-10,63384
13240,13240,Bank Transfer,2022-01-13,74636
13253,13253,Digital Wallet,2022-07-19,92443
13254,13254,Digital Wallet,2021-07-22,10482
13255,13255,Bank Transfer,2021-01-20,82570
13264,13264,Digital Wallet,2022-08-14,139232
13268,13268,Bank Transfer,2023-01-12,64420
13272,13272,Bank Transfer,2022-03-05,92702
13275,13275,Cash on Delivery,2023-05-20,113772
13277,13277,Digital Wallet,2023-05-21,90558
13278,13278,Cash on Delivery,2023-02-05,13185
13285,13285,Digital Wallet,2021-04-02,93516
13287,13287,Digital Wallet,2022-04-29,22456
13291,13291,Digital Wallet,2023-01-27,98923
13292,13292,Digital Wallet,2022-12-23,146054
13296,13296,Digital Wallet,2023-05-16,55901
13299,13299,Bank Transfer,2021-04-27,70982
13300,13300,Bank Transfer,2022-01-28,57730
13301,13301,Cash on Delivery,2021-06-06,78265
13305,13305,Bank Transfer,2023-03-31,48065
13307,13307,Bank Transfer,2021-05-05,65357
13313,13313,Bank Transfer,2021-12-15,136223
13316,13316,Bank Transfer,2022-09-24,43823
13317,13317,Digital Wallet,2022-01-26,4090
13322,13322,Bank Transfer,2023-02-08,5542
13324,13324,Bank Transfer,2022-10-12,3143
13330,13330,Cash on Delivery,2021-05-24,79659
13333,13333,Digital Wallet,2022-11-23,56501
13335,13335,Digital Wallet,2023-02-20,122924
13336,13336,Cash on Delivery,2021-03-12,72159
13337,13337,Digital Wallet,2022-04-17,130462
13340,13340,Bank Transfer,2021-01-27,104684
13341,13341,Cash on Delivery,2022-06-08,42439
13346,13346,Cash on Delivery,2023-03-10,112335
13350,13350,Digital Wallet,2023-03-06,126052
13359,13359,Cash on Delivery,2022-07-24,95212
13362,13362,Cash on Delivery,2022-09-05,72257
13363,13363,Cash on Delivery,2021-04-18,109988
13366,13366,Bank Transfer,2021-08-11,36143
13367,13367,Digital Wallet,2022-12-04,33970
13368,13368,Cash on Delivery,2021-05-17,42774
13369,13369,Bank Transfer,2022-06-25,84088
13370,13370,Digital Wallet,2023-03-17,49819
13372,13372,Bank Transfer,2023-06-09,135441
13375,13375,Cash on Delivery,2023-06-13,17575
13384,13384,Bank Transfer,2021-08-19,92594
13385,13385,Cash on Delivery,2021-01-20,11415
13389,13389,Digital Wallet,2021-06-09,124059
13390,13390,Bank Transfer,2022-10-30,100881
13392,13392,Cash on Delivery,2021-02-02,27079
13394,13394,Cash on Delivery,2023-05-18,7391
13395,13395,Digital Wallet,2021-11-16,48375
13401,13401,Digital Wallet,2022-05-18,43874
13403,13403,Bank Transfer,2022-01-09,92090
13404,13404,Digital Wallet,2022-07-19,62456
13405,13405,Digital Wallet,2023-01-24,83809
13406,13406,Digital Wallet,2021-08-23,134693
13407,13407,Bank Transfer,2022-01-07,71274
13409,13409,Digital Wallet,2022-03-08,106181
13410,13410,Cash on Delivery,2021-03-11,94355
13412,13412,Cash on Delivery,2022-01-22,49170
13413,13413,Cash on Delivery,2021-09-08,137086
13414,13414,Bank Transfer,2022-11-13,15779
13415,13415,Cash on Delivery,2021-04-13,77129
13416,13416,Cash on Delivery,2022-11-05,82900
13418,13418,Bank Transfer,2021-07-27,20619
13419,13419,Digital Wallet,2023-05-05,42359
13434,13434,Bank Transfer,2022-01-05,75198
13436,13436,Cash on Delivery,2022-06-16,39307
13438,13438,Digital Wallet,2021-01-06,26805
13443,13443,Bank Transfer,2022-10-21,97696
13446,13446,Bank Transfer,2021-01-22,51794
13447,13447,Cash on Delivery,2021-06-23,144034
13450,13450,Cash on Delivery,2022-09-11,6864
13451,13451,Digital Wallet,2023-02-01,103145
13457,13457,Digital Wallet,2023-04-02,14217
13458,13458,Cash on Delivery,2022-02-15,133341
13459,13459,Bank Transfer,2022-10-26,123817
13466,13466,Bank Transfer,2023-03-15,6558
13467,13467,Cash on Delivery,2021-05-26,60794
13469,13469,Cash on Delivery,2021-03-24,68693
13477,13477,Bank Transfer,2021-08-12,97054
13479,13479,Cash on Delivery,2021-12-30,121412
13480,13480,Digital Wallet,2021-02-22,94194
13485,13485,Bank Transfer,2021-09-18,102053
13486,13486,Digital Wallet,2022-12-06,124566
13487,13487,Bank Transfer,2021-09-18,8061
13488,13488,Cash on Delivery,2022-10-07,63063
13495,13495,Cash on Delivery,2021-02-12,104666
13496,13496,Cash on Delivery,2022-03-05,142136
13497,13497,Cash on Delivery,2021-10-30,49408
13499,13499,Bank Transfer,2021-06-21,140478
13511,13511,Bank Transfer,2022-07-22,60297
13513,13513,Cash on Delivery,2022-09-21,46248
13519,13519,Cash on Delivery,2022-03-21,88989
13520,13520,Bank Transfer,2023-04-12,94149
13530,13530,Cash on Delivery,2022-08-02,13227
13531,13531,Bank Transfer,2022-04-25,18288
13532,13532,Cash on Delivery,2022-08-16,121493
13533,13533,Bank Transfer,2022-03-19,125111
13536,13536,Digital Wallet,2021-09-14,6466
